video_id,description,view_count,like_count,comment_count,share_count,upload_date,hashtags,url,scraped_at,video_type
7700000000005000021,trend check #dance #naija #fyp,2152,292,13,53,2025-10-06,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000021,2026-06-10T12:00:00,Engagement / Growth
7700000000005000022,dance break #dance #naija #fyp,2152,214,10,14,2025-10-08,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000022,2026-06-10T12:00:00,Engagement / Growth
7700000000005000023,dance break #dance #naija #fyp,1619,200,12,10,2025-10-10,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000023,2026-06-10T12:00:00,Engagement / Growth
7700000000005000024,dance break #dance #naija #fyp,2497,345,16,43,2025-10-14,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000024,2026-06-10T12:00:00,Engagement / Growth
7700000000005000025,dance break #dance #naija #fyp,4052,419,11,78,2025-10-16,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000025,2026-06-10T12:00:00,Engagement / Growth
7700000000005000026,naija dance vibes #dance #naija #fyp,3968,253,12,26,2025-10-19,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000026,2026-06-10T12:00:00,Engagement / Growth
7700000000005000027,naija dance vibes #dance #naija #fyp,3488,263,13,46,2025-10-21,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000027,2026-06-10T12:00:00,Engagement / Growth
7700000000005000028,naija dance vibes #dance #naija #fyp,3367,350,11,67,2025-10-25,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000028,2026-06-10T12:00:00,Engagement / Growth
7700000000005000029,trend check #dance #naija #fyp,2794,369,14,65,2025-10-28,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000029,2026-06-10T12:00:00,Engagement / Growth
7700000000005000030,dance break #dance #naija #fyp,2765,241,12,45,2025-10-30,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000030,2026-06-10T12:00:00,Engagement / Growth
7700000000005000031,dance break #dance #naija #fyp,1825,121,10,6,2025-11-01,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000031,2026-06-10T12:00:00,Engagement / Growth
7700000000005000032,naija dance vibes #dance #naija #fyp,4105,331,12,22,2025-11-05,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000032,2026-06-10T12:00:00,Engagement / Growth
7700000000005000033,naija dance vibes #dance #naija #fyp,3250,282,13,14,2025-11-07,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000033,2026-06-10T12:00:00,Engagement / Growth
7700000000005000034,trend check #dance #naija #fyp,4918,648,14,52,2025-11-10,#dance #naija #fyp,https://www.tiktok.com/@judith/video/7700000000005000034,2026-06-10T12:00:00,Engagement / Growth
7700000000005000035,choir rehearsal moments #choir #worship #fyp,981,109,9,18,2025-11-14,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000035,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000036,sunday service clips #choir #worship #fyp,1658,211,5,22,2025-11-16,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000036,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000037,choir rehearsal moments #choir #worship #fyp,1105,117,6,22,2025-11-19,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000037,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000038,choir rehearsal moments #choir #worship #fyp,1901,218,8,25,2025-11-23,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000038,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000039,voice practice #choir #worship #fyp,1546,105,9,6,2025-11-26,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000039,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000040,voice practice #choir #worship #fyp,1935,139,8,7,2025-11-28,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000040,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000041,voice practice #choir #worship #fyp,1040,72,10,12,2025-12-02,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000041,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000042,voice practice #choir #worship #fyp,2401,243,8,44,2025-12-05,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000042,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000043,voice practice #choir #worship #fyp,1836,137,8,18,2025-12-07,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000043,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000044,sunday service clips #choir #worship #fyp,1496,98,6,14,2025-12-09,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000044,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000045,voice practice #choir #worship #fyp,2187,300,6,55,2025-12-13,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000045,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000046,sunday service clips #choir #worship #fyp,1474,201,8,25,2025-12-17,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000046,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000047,choir rehearsal moments #choir #worship #fyp,1066,137,6,24,2025-12-20,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000047,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000048,voice practice #choir #worship #fyp,873,74,9,6,2025-12-22,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000048,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000049,sunday service clips #choir #worship #fyp,2373,262,8,47,2025-12-24,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000049,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000050,voice practice #choir #worship #fyp,807,65,9,12,2025-12-27,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000050,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000051,voice practice #choir #worship #fyp,877,119,5,6,2025-12-29,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000051,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000052,sunday service clips #choir #worship #fyp,1518,184,6,24,2026-01-02,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000052,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000053,voice practice #choir #worship #fyp,2426,336,5,46,2026-01-06,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000053,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000054,voice practice #choir #worship #fyp,1392,85,7,9,2026-01-08,#choir #worship #fyp,https://www.tiktok.com/@judith/video/7700000000005000054,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000055,lagos life diaries #nigeria #lagoslife #fyp,1267,125,8,9,2026-01-11,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000055,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000056,day in my life #nigeria #lagoslife #fyp,1374,173,9,32,2026-01-15,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000056,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000057,lagos life diaries #nigeria #lagoslife #fyp,2401,176,7,21,2026-01-18,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000057,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000058,lagos life diaries #nigeria #lagoslife #fyp,2209,221,10,12,2026-01-21,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000058,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000059,nigeria things #nigeria #lagoslife #fyp,1899,125,5,15,2026-01-23,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000059,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000060,lagos life diaries #nigeria #lagoslife #fyp,1322,110,8,21,2026-01-25,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000060,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000061,day in my life #nigeria #lagoslife #fyp,1673,148,5,13,2026-01-27,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000061,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000062,lagos life diaries #nigeria #lagoslife #fyp,946,125,8,19,2026-01-31,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000062,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000063,lagos life diaries #nigeria #lagoslife #fyp,2406,209,8,37,2026-02-02,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000063,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000064,nigeria things #nigeria #lagoslife #fyp,2005,184,7,10,2026-02-05,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000064,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000065,day in my life #nigeria #lagoslife #fyp,2273,309,10,55,2026-02-09,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000065,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000066,day in my life #nigeria #lagoslife #fyp,1181,114,8,8,2026-02-12,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000066,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000067,nigeria things #nigeria #lagoslife #fyp,2216,269,7,46,2026-02-15,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000067,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000068,day in my life #nigeria #lagoslife #fyp,1953,218,5,14,2026-02-17,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000068,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000069,day in my life #nigeria #lagoslife #fyp,840,56,10,4,2026-02-19,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000069,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000070,nigeria things #nigeria #lagoslife #fyp,2490,185,8,29,2026-02-22,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000070,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000071,nigeria things #nigeria #lagoslife #fyp,2078,282,6,28,2026-02-25,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000071,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000072,day in my life #nigeria #lagoslife #fyp,1560,141,8,22,2026-03-01,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000072,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000073,nigeria things #nigeria #lagoslife #fyp,1499,196,9,36,2026-03-04,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000073,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000074,day in my life #nigeria #lagoslife #fyp,1650,186,7,22,2026-03-06,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000074,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000075,nigeria things #nigeria #lagoslife #fyp,948,76,8,5,2026-03-08,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000075,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000076,lagos life diaries #nigeria #lagoslife #fyp,1196,97,8,5,2026-03-10,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000076,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000077,day in my life #nigeria #lagoslife #fyp,2195,277,9,52,2026-03-14,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000077,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000078,day in my life #nigeria #lagoslife #fyp,1675,174,5,13,2026-03-16,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000078,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000079,lagos life diaries #nigeria #lagoslife #fyp,2206,253,7,21,2026-03-19,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000079,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000080,day in my life #nigeria #lagoslife #fyp,1294,79,7,7,2026-03-23,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000080,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000081,nigeria things #nigeria #lagoslife #fyp,1757,165,6,12,2026-03-26,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000081,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000082,nigeria things #nigeria #lagoslife #fyp,1542,108,7,14,2026-03-28,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000082,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000083,lagos life diaries #nigeria #lagoslife #fyp,1075,103,5,7,2026-03-31,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000083,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000084,nigeria things #nigeria #lagoslife #fyp,1935,117,8,15,2026-04-03,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000084,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000085,lagos life diaries #nigeria #lagoslife #fyp,1031,92,5,9,2026-04-07,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000085,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000086,nigeria things #nigeria #lagoslife #fyp,1291,114,5,14,2026-04-11,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000086,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000087,nigeria things #nigeria #lagoslife #fyp,1472,188,6,11,2026-04-14,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000087,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000088,lagos life diaries #nigeria #lagoslife #fyp,2407,237,9,12,2026-04-16,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000088,2026-06-10T12:00:00,Lifestyle & Vlog
7700000000005000089,nigeria things #nigeria #lagoslife #fyp,1429,157,5,9,2026-04-19,#nigeria #lagoslife #fyp,https://www.tiktok.com/@judith/video/7700000000005000089,2026-06-10T12:00:00,Lifestyle & Vlog
