Comment Text,Comment Language,Comment Like Count,Author Nickname,video_type,comment_date,video_id
saved my day,en,0,creative_gift_grl,Lifestyle & Vlog,2025-10-09T04:00:00+00:00,7600000000000000004
wow,en,1,dance_queen14,Lifestyle & Vlog,2025-10-10T08:00:00+00:00,7600000000000000004
cute,en,0,best_friend_goals,Lifestyle & Vlog,2025-10-09T08:00:00+00:00,7600000000000000004
God's grace is amazing,en,2,tyler.k,Lifestyle & Vlog,2025-10-09T12:00:00+00:00,7600000000000000004
love,en,0,coffee_addict,Lifestyle & Vlog,2025-10-10T02:00:00+00:00,7600000000000000004
Amen,en,1,fashion_forward,Lifestyle & Vlog,2025-10-09T03:00:00+00:00,7600000000000000004
This is so beautiful,en,0,sister_squad,Lifestyle & Vlog,2025-10-09T12:00:00+00:00,7600000000000000004
thank you for this,en,0,dance_queen14,Lifestyle & Vlog,2025-10-10T05:00:00+00:00,7600000000000000004
God is good,en,0,tyler.k,Lifestyle & Vlog,2025-10-10T11:00:00+00:00,7600000000000000004
goals,en,1,dance_queen14,Lifestyle & Vlog,2025-10-11T00:00:00+00:00,7600000000000000004
cute,en,0,creative_gift_grl,Lifestyle & Vlog,2025-10-10T01:00:00+00:00,7600000000000000004
wow,en,9,gift_guru,Lifestyle & Vlog,2025-10-10T05:00:00+00:00,7600000000000000004
so aesthetic,en,13,traveler_vibes,Lifestyle & Vlog,2025-10-12T18:00:00+00:00,7600000000000000005
lol,en,0,best_friend_goals,Lifestyle & Vlog,2025-10-11T03:00:00+00:00,7600000000000000005
living your best life,en,1,best_friend_goals,Lifestyle & Vlog,2025-10-11T03:00:00+00:00,7600000000000000005
love your vibe,en,1,student_life,Lifestyle & Vlog,2025-10-11T03:00:00+00:00,7600000000000000005
omg,en,0,dance_queen14,Lifestyle & Vlog,2025-10-11T04:00:00+00:00,7600000000000000005
love your vibe,en,0,family_first,Lifestyle & Vlog,2025-10-12T13:00:00+00:00,7600000000000000005
yes,en,0,best_friend_goals,Lifestyle & Vlog,2025-10-12T13:00:00+00:00,7600000000000000005
love your vibe,en,0,tiktok_trends,Lifestyle & Vlog,2025-10-12T18:00:00+00:00,7600000000000000005
love,en,0,gift_guru,Lifestyle & Vlog,2025-10-12T17:00:00+00:00,7600000000000000005
love your vibe,en,1,coffee_addict,Lifestyle & Vlog,2025-10-11T00:00:00+00:00,7600000000000000005
love this content,en,6,music_is_life,Lifestyle & Vlog,2025-10-12T10:00:00+00:00,7600000000000000005
goals,en,3,lifestyle_blogger,Lifestyle & Vlog,2025-10-11T15:00:00+00:00,7600000000000000005
cute,en,2,student_life,Lifestyle & Vlog,2025-10-12T15:00:00+00:00,7600000000000000005
goals,en,0,tyler.k,Lifestyle & Vlog,2025-10-12T18:00:00+00:00,7600000000000000005
goals,en,0,sister_squad,Lifestyle & Vlog,2025-10-11T06:00:00+00:00,7600000000000000005
lol,en,0,tiktok_trends,Lifestyle & Vlog,2025-10-12T21:00:00+00:00,7600000000000000005
lol,en,0,creative_gift_grl,Lifestyle & Vlog,2025-10-13T16:00:00+00:00,7600000000000000006
love,en,1,tiktok_trends,Lifestyle & Vlog,2025-10-13T00:00:00+00:00,7600000000000000006
more of this please,en,3,coffee_addict,Lifestyle & Vlog,2025-10-14T23:00:00+00:00,7600000000000000006
blessed,en,0,makeup_girl92,Lifestyle & Vlog,2025-10-13T07:00:00+00:00,7600000000000000006
so aesthetic,en,5,lifestyle_blogger,Lifestyle & Vlog,2025-10-13T02:00:00+00:00,7600000000000000006
goals,en,0,gift_guru,Lifestyle & Vlog,2025-10-13T02:00:00+00:00,7600000000000000006
love your vibe,en,1,music_is_life,Lifestyle & Vlog,2025-10-13T22:00:00+00:00,7600000000000000006
more of this please,en,0,gym_girl,Lifestyle & Vlog,2025-10-14T11:00:00+00:00,7600000000000000006
so aesthetic,en,0,blessed_life23,Lifestyle & Vlog,2025-10-13T15:00:00+00:00,7600000000000000006
grateful for this,en,0,sarah_loves_faith,Lifestyle & Vlog,2025-10-14T02:00:00+00:00,7600000000000000006
yum,en,2,dance_queen14,Lifestyle & Vlog,2025-10-14T18:00:00+00:00,7600000000000000006
yes,en,0,traveler_vibes,Lifestyle & Vlog,2025-10-13T02:00:00+00:00,7600000000000000006
cute,en,0,dance_queen14,Lifestyle & Vlog,2025-10-13T14:00:00+00:00,7600000000000000006
same,en,0,makeup_girl92,Lifestyle & Vlog,2025-10-15T17:00:00+00:00,7600000000000000007
So inspiring,en,0,fashion_forward,Lifestyle & Vlog,2025-10-16T08:00:00+00:00,7600000000000000007
love your vibe,en,0,tyler.k,Lifestyle & Vlog,2025-10-15T01:00:00+00:00,7600000000000000007
So inspiring,en,0,creative_gift_grl,Lifestyle & Vlog,2025-10-15T16:00:00+00:00,7600000000000000007
love,en,0,gym_girl,Lifestyle & Vlog,2025-10-15T20:00:00+00:00,7600000000000000007
pure soul,en,0,music_is_life,Lifestyle & Vlog,2025-10-16T12:00:00+00:00,7600000000000000007
love,en,0,music_is_life,Lifestyle & Vlog,2025-10-16T10:00:00+00:00,7600000000000000007
God is good,en,4,tiktok_trends,Lifestyle & Vlog,2025-10-16T15:00:00+00:00,7600000000000000007
This is so beautiful,en,2,gift_guru,Lifestyle & Vlog,2025-10-16T08:00:00+00:00,7600000000000000007
yes queen serve God,en,0,sister_squad,Lifestyle & Vlog,2025-10-15T18:00:00+00:00,7600000000000000007
love,en,2,blessed_life23,Lifestyle & Vlog,2025-10-16T19:00:00+00:00,7600000000000000007
love this energy,en,0,gift_guru,Lifestyle & Vlog,2025-10-15T00:00:00+00:00,7600000000000000007
love,en,2,coffee_addict,Lifestyle & Vlog,2025-10-16T05:00:00+00:00,7600000000000000007
Preach it queen,en,0,blessed_life23,Lifestyle & Vlog,2025-10-16T23:00:00+00:00,7600000000000000007
love this energy,en,0,family_first,Lifestyle & Vlog,2025-10-18T16:00:00+00:00,7600000000000000008
God's grace is amazing,en,1,princessmia,Lifestyle & Vlog,2025-10-17T12:00:00+00:00,7600000000000000008
same,en,14,coffee_addict,Lifestyle & Vlog,2025-10-17T04:00:00+00:00,7600000000000000008
saved my day,en,0,fashion_forward,Lifestyle & Vlog,2025-10-18T20:00:00+00:00,7600000000000000008
God's grace is amazing,en,0,sarah_loves_faith,Lifestyle & Vlog,2025-10-18T20:00:00+00:00,7600000000000000008
This is so beautiful,en,1,student_life,Lifestyle & Vlog,2025-10-17T11:00:00+00:00,7600000000000000008
love your vibe,en,0,coffee_addict,Lifestyle & Vlog,2025-10-17T07:00:00+00:00,7600000000000000008
cute,en,2,coffee_addict,Lifestyle & Vlog,2025-10-19T00:00:00+00:00,7600000000000000008
pure soul,en,0,coffee_addict,Lifestyle & Vlog,2025-10-18T11:00:00+00:00,7600000000000000008
you make me believe again,en,0,dance_queen14,Lifestyle & Vlog,2025-10-19T00:00:00+00:00,7600000000000000008
So inspiring,en,2,dance_queen14,Lifestyle & Vlog,2025-10-18T16:00:00+00:00,7600000000000000008
yes,en,1,tiktok_trends,Lifestyle & Vlog,2025-10-17T17:00:00+00:00,7600000000000000008
love your vibe,en,0,dance_queen14,Lifestyle & Vlog,2025-10-17T09:00:00+00:00,7600000000000000008
My faith is restored,en,1,gym_girl,Lifestyle & Vlog,2025-10-18T02:00:00+00:00,7600000000000000008
faith is everything,en,0,gym_girl,Lifestyle & Vlog,2025-10-17T13:00:00+00:00,7600000000000000008
saved my day,en,3,best_friend_goals,Lifestyle & Vlog,2025-10-19T00:00:00+00:00,7600000000000000008
so beautiful,en,4,fashion_forward,Lifestyle & Vlog,2025-10-19T00:00:00+00:00,7600000000000000008
thank you for this,en,0,sister_squad,Lifestyle & Vlog,2025-10-20T23:00:00+00:00,7600000000000000009
God's grace is amazing,en,0,gym_girl,Lifestyle & Vlog,2025-10-19T17:00:00+00:00,7600000000000000009
this hit different,en,0,fashion_forward,Lifestyle & Vlog,2025-10-20T19:00:00+00:00,7600000000000000009
faith is everything,en,5,sarah_loves_faith,Lifestyle & Vlog,2025-10-20T10:00:00+00:00,7600000000000000009
saved my day,en,0,makeup_girl92,Lifestyle & Vlog,2025-10-19T01:00:00+00:00,7600000000000000009
My faith is restored,en,1,spiritual_soul,Lifestyle & Vlog,2025-10-19T03:00:00+00:00,7600000000000000009
Preach it queen,en,0,fashion_forward,Lifestyle & Vlog,2025-10-19T21:00:00+00:00,7600000000000000009
love,en,0,traveler_vibes,Lifestyle & Vlog,2025-10-19T05:00:00+00:00,7600000000000000009
goals,en,0,dance_queen14,Lifestyle & Vlog,2025-10-19T22:00:00+00:00,7600000000000000009
Amen,en,1,sarah_loves_faith,Lifestyle & Vlog,2025-10-19T12:00:00+00:00,7600000000000000009
God's grace is amazing,en,0,tyler.k,Lifestyle & Vlog,2025-10-20T18:00:00+00:00,7600000000000000009
Preach it queen,en,0,lifestyle_blogger,Lifestyle & Vlog,2025-10-19T16:00:00+00:00,7600000000000000009
yes,en,1,tyler.k,Lifestyle & Vlog,2025-10-21T19:00:00+00:00,7600000000000000010
love this energy,en,0,fashion_forward,Lifestyle & Vlog,2025-10-22T00:00:00+00:00,7600000000000000010
Preach it queen,en,0,dance_queen14,Lifestyle & Vlog,2025-10-22T20:00:00+00:00,7600000000000000010
lol,en,1,creative_gift_grl,Lifestyle & Vlog,2025-10-22T12:00:00+00:00,7600000000000000010
thank you for this,en,1,tiktok_trends,Lifestyle & Vlog,2025-10-22T08:00:00+00:00,7600000000000000010
love,en,1,lifestyle_blogger,Lifestyle & Vlog,2025-10-24T03:00:00+00:00,7600000000000000011
faith is everything,en,2,student_life,Lifestyle & Vlog,2025-10-23T11:00:00+00:00,7600000000000000011
So inspiring,en,0,traveler_vibes,Lifestyle & Vlog,2025-10-24T10:00:00+00:00,7600000000000000011
saved my day,en,0,makeup_girl92,Lifestyle & Vlog,2025-10-23T15:00:00+00:00,7600000000000000011
cute,en,0,best_friend_goals,Lifestyle & Vlog,2025-10-24T05:00:00+00:00,7600000000000000011
this hit different,en,0,tiktok_trends,Lifestyle & Vlog,2025-10-26T07:00:00+00:00,7600000000000000012
same,en,0,tiktok_trends,Lifestyle & Vlog,2025-10-25T16:00:00+00:00,7600000000000000012
lol,en,0,music_is_life,Lifestyle & Vlog,2025-10-26T09:00:00+00:00,7600000000000000012
love,en,0,dance_queen14,Lifestyle & Vlog,2025-10-27T00:00:00+00:00,7600000000000000012
you make me believe again,en,0,makeup_girl92,Lifestyle & Vlog,2025-10-25T01:00:00+00:00,7600000000000000012
love,en,2,best_friend_goals,Lifestyle & Vlog,2025-10-26T18:00:00+00:00,7600000000000000012
love your vibe,en,0,sister_squad,Lifestyle & Vlog,2025-10-26T03:00:00+00:00,7600000000000000012
faith is everything,en,0,dance_queen14,Lifestyle & Vlog,2025-10-25T16:00:00+00:00,7600000000000000012
same,en,0,sister_squad,Lifestyle & Vlog,2025-10-26T23:00:00+00:00,7600000000000000012
Needed this today,en,0,traveler_vibes,Lifestyle & Vlog,2025-10-26T23:00:00+00:00,7600000000000000012
goals,en,0,music_is_life,Lifestyle & Vlog,2025-10-25T06:00:00+00:00,7600000000000000012
yum,en,0,sister_squad,Lifestyle & Vlog,2025-10-25T00:00:00+00:00,7600000000000000012
wow,en,5,princessmia,Lifestyle & Vlog,2025-10-25T18:00:00+00:00,7600000000000000012
you make me believe again,en,0,best_friend_goals,Lifestyle & Vlog,2025-10-25T00:00:00+00:00,7600000000000000012
cute,en,0,creative_gift_grl,Lifestyle & Vlog,2025-10-25T11:00:00+00:00,7600000000000000012
cute,en,0,fashion_forward,Lifestyle & Vlog,2025-10-25T04:00:00+00:00,7600000000000000012
saved my day,en,0,princessmia,Lifestyle & Vlog,2025-10-25T03:00:00+00:00,7600000000000000012
lol,en,0,tyler.k,Lifestyle & Vlog,2025-10-27T15:00:00+00:00,7600000000000000013
so thoughtful,en,0,dance_queen14,Lifestyle & Vlog,2025-10-28T15:00:00+00:00,7600000000000000013
need this gift idea,en,0,gift_guru,Lifestyle & Vlog,2025-10-28T04:00:00+00:00,7600000000000000013
so thoughtful,en,0,creative_gift_grl,Lifestyle & Vlog,2025-10-28T15:00:00+00:00,7600000000000000013
love this idea,en,3,music_is_life,Lifestyle & Vlog,2025-10-28T16:00:00+00:00,7600000000000000013
yes,en,0,sister_squad,Lifestyle & Vlog,2025-10-27T11:00:00+00:00,7600000000000000013
wow,en,0,family_first,Lifestyle & Vlog,2025-10-28T20:00:00+00:00,7600000000000000013
I need to make this,en,0,gift_guru,Lifestyle & Vlog,2025-10-28T21:00:00+00:00,7600000000000000013
tutorial part 2 please,en,0,spiritual_soul,Lifestyle & Vlog,2025-10-27T14:00:00+00:00,7600000000000000013
this made my day,en,1,tyler.k,Lifestyle & Vlog,2025-10-28T03:00:00+00:00,7600000000000000013
saving this for later,en,3,creative_gift_grl,Lifestyle & Vlog,2025-10-27T04:00:00+00:00,7600000000000000013
lol,en,0,gift_guru,Lifestyle & Vlog,2025-10-28T12:00:00+00:00,7600000000000000013
tutorial part 2 please,en,2,student_life,Lifestyle & Vlog,2025-10-27T17:00:00+00:00,7600000000000000013
tutorial part 2 please,en,0,gym_girl,Lifestyle & Vlog,2025-10-27T02:00:00+00:00,7600000000000000013
can you do a live tutorial,en,0,dance_queen14,Lifestyle & Vlog,2025-10-27T05:00:00+00:00,7600000000000000013
this made my day,en,0,spiritual_soul,Lifestyle & Vlog,2025-10-27T01:00:00+00:00,7600000000000000013
how much does it cost,en,0,coffee_addict,Lifestyle & Vlog,2025-10-30T17:00:00+00:00,7600000000000000014
how much does it cost,en,11,traveler_vibes,Lifestyle & Vlog,2025-10-30T16:00:00+00:00,7600000000000000014
so amazing,en,0,tiktok_trends,Lifestyle & Vlog,2025-10-29T21:00:00+00:00,7600000000000000014
how much does it cost,en,0,traveler_vibes,Lifestyle & Vlog,2025-10-30T20:00:00+00:00,7600000000000000014
love,en,1,makeup_girl92,Lifestyle & Vlog,2025-10-30T05:00:00+00:00,7600000000000000014
trying this asap,en,0,student_life,Lifestyle & Vlog,2025-10-30T01:00:00+00:00,7600000000000000014
OMG so cute,en,2,creative_gift_grl,Lifestyle & Vlog,2025-10-30T02:00:00+00:00,7600000000000000014
yum,en,0,coffee_addict,Lifestyle & Vlog,2025-11-01T07:00:00+00:00,7600000000000000015
tutorial please,en,0,gift_guru,Lifestyle & Vlog,2025-10-31T08:00:00+00:00,7600000000000000015
so amazing,en,0,family_first,Lifestyle & Vlog,2025-11-01T16:00:00+00:00,7600000000000000015
how much does it cost,en,0,sister_squad,Lifestyle & Vlog,2025-10-31T00:00:00+00:00,7600000000000000015
my bestie would love this,en,6,tyler.k,Lifestyle & Vlog,2025-11-01T05:00:00+00:00,7600000000000000015
saving this for later,en,0,gift_guru,Lifestyle & Vlog,2025-11-01T21:00:00+00:00,7600000000000000015
so creative omg,en,0,traveler_vibes,Lifestyle & Vlog,2025-11-01T06:00:00+00:00,7600000000000000015
goals,en,0,family_first,Lifestyle & Vlog,2025-10-31T12:00:00+00:00,7600000000000000015
saving this for later,en,2,tiktok_trends,Lifestyle & Vlog,2025-11-01T02:00:00+00:00,7600000000000000015
goals,en,0,gift_guru,Lifestyle & Vlog,2025-10-31T00:00:00+00:00,7600000000000000015
this made my day,en,0,traveler_vibes,Lifestyle & Vlog,2025-11-03T18:00:00+00:00,7600000000000000016
tutorial part 2 please,en,0,tiktok_trends,Lifestyle & Vlog,2025-11-02T22:00:00+00:00,7600000000000000016
relationship goals,en,0,music_is_life,Lifestyle & Vlog,2025-11-02T20:00:00+00:00,7600000000000000016
my bestie would love this,en,0,gym_girl,Lifestyle & Vlog,2025-11-02T14:00:00+00:00,7600000000000000016
cute,en,2,princessmia,Lifestyle & Vlog,2025-11-03T00:00:00+00:00,7600000000000000016
I need to make this,en,0,tiktok_trends,Lifestyle & Vlog,2025-11-03T13:00:00+00:00,7600000000000000016
tutorial part 2 please,en,0,sarah_loves_faith,Lifestyle & Vlog,2025-11-03T05:00:00+00:00,7600000000000000016
so thoughtful,en,1,traveler_vibes,Lifestyle & Vlog,2025-11-02T04:00:00+00:00,7600000000000000016
so creative omg,en,0,fashion_forward,Lifestyle & Vlog,2025-11-03T20:00:00+00:00,7600000000000000016
trying this asap,en,2,traveler_vibes,Lifestyle & Vlog,2025-11-02T20:00:00+00:00,7600000000000000016
I need to make this,en,0,gift_guru,Lifestyle & Vlog,2025-11-02T15:00:00+00:00,7600000000000000016
this is genius,en,0,tyler.k,Lifestyle & Vlog,2025-11-02T06:00:00+00:00,7600000000000000016
where do you get the supplies,en,3,creative_gift_grl,Lifestyle & Vlog,2025-11-02T20:00:00+00:00,7600000000000000016
yum,en,0,student_life,Lifestyle & Vlog,2025-11-02T15:00:00+00:00,7600000000000000016
how much does it cost,en,0,family_first,Lifestyle & Vlog,2025-11-02T05:00:00+00:00,7600000000000000016
can you do a live tutorial,en,2,princessmia,Lifestyle & Vlog,2025-11-03T13:00:00+00:00,7600000000000000016
lol,en,0,sarah_loves_faith,Lifestyle & Vlog,2025-11-03T18:00:00+00:00,7600000000000000016
tutorial part 2 please,en,5,blessed_life23,Lifestyle & Vlog,2025-11-03T10:00:00+00:00,7600000000000000016
yum,en,9,gym_girl,Lifestyle & Vlog,2025-11-03T16:00:00+00:00,7600000000000000016
tutorial part 2 please,en,1,traveler_vibes,Lifestyle & Vlog,2025-11-03T00:00:00+00:00,7600000000000000016
love,en,0,gift_guru,Lifestyle & Vlog,2025-11-03T12:00:00+00:00,7600000000000000016
where do you get the supplies,en,0,fashion_forward,Lifestyle & Vlog,2025-11-03T18:00:00+00:00,7600000000000000016
wow,en,5,gift_guru,Lifestyle & Vlog,2025-11-05T07:00:00+00:00,7600000000000000017
my bestie would love this,en,0,dance_queen14,Lifestyle & Vlog,2025-11-04T22:00:00+00:00,7600000000000000017
can you do a live tutorial,en,0,princessmia,Lifestyle & Vlog,2025-11-06T00:00:00+00:00,7600000000000000017
I need to make this,en,0,creative_gift_grl,Lifestyle & Vlog,2025-11-05T04:00:00+00:00,7600000000000000017
saving this for later,en,0,tiktok_trends,Lifestyle & Vlog,2025-11-04T18:00:00+00:00,7600000000000000017
how much does it cost,en,0,lifestyle_blogger,Lifestyle & Vlog,2025-11-05T10:00:00+00:00,7600000000000000017
so creative omg,en,2,gift_guru,Lifestyle & Vlog,2025-11-07T06:00:00+00:00,7600000000000000018
trying this asap,en,2,princessmia,Lifestyle & Vlog,2025-11-06T04:00:00+00:00,7600000000000000018
my bestie would love this,en,2,lifestyle_blogger,Lifestyle & Vlog,2025-11-07T11:00:00+00:00,7600000000000000018
love,en,0,tyler.k,Lifestyle & Vlog,2025-11-07T10:00:00+00:00,7600000000000000018
so creative omg,en,0,lifestyle_blogger,Lifestyle & Vlog,2025-11-07T16:00:00+00:00,7600000000000000018
same,en,0,sister_squad,Lifestyle & Vlog,2025-11-07T15:00:00+00:00,7600000000000000018
can you do a live tutorial,en,0,coffee_addict,Lifestyle & Vlog,2025-11-06T04:00:00+00:00,7600000000000000018
where do you get the supplies,en,0,princessmia,Lifestyle & Vlog,2025-11-06T07:00:00+00:00,7600000000000000018
wow,en,0,tyler.k,Lifestyle & Vlog,2025-11-07T07:00:00+00:00,7600000000000000018
goals,en,0,lifestyle_blogger,Lifestyle & Vlog,2025-11-07T05:00:00+00:00,7600000000000000018
relationship goals,en,0,princessmia,Lifestyle & Vlog,2025-11-07T23:00:00+00:00,7600000000000000018
love this idea,en,2,creative_gift_grl,Lifestyle & Vlog,2025-11-08T17:00:00+00:00,7600000000000000019
tutorial please,en,0,lifestyle_blogger,Lifestyle & Vlog,2025-11-08T15:00:00+00:00,7600000000000000019
yum,en,0,lifestyle_blogger,Lifestyle & Vlog,2025-11-09T17:00:00+00:00,7600000000000000019
lol,en,0,coffee_addict,Lifestyle & Vlog,2025-11-08T07:00:00+00:00,7600000000000000019
same,en,0,sarah_loves_faith,Lifestyle & Vlog,2025-11-09T14:00:00+00:00,7600000000000000019
yum,en,0,best_friend_goals,Lifestyle & Vlog,2025-11-08T08:00:00+00:00,7600000000000000019
goals,en,0,dance_queen14,Lifestyle & Vlog,2025-11-08T13:00:00+00:00,7600000000000000019
saving this for later,en,1,princessmia,Lifestyle & Vlog,2025-11-08T17:00:00+00:00,7600000000000000019
relationship goals,en,0,tyler.k,Lifestyle & Vlog,2025-11-08T11:00:00+00:00,7600000000000000019
OMG so cute,en,0,dance_queen14,Lifestyle & Vlog,2025-11-08T22:00:00+00:00,7600000000000000019
OMG so cute,en,0,princessmia,Lifestyle & Vlog,2025-11-08T03:00:00+00:00,7600000000000000019
goals,en,0,traveler_vibes,Lifestyle & Vlog,2025-11-08T04:00:00+00:00,7600000000000000019
beautiful,en,0,coffee_addict,Lifestyle & Vlog,2025-11-08T06:00:00+00:00,7600000000000000019
can you do a live tutorial,en,0,student_life,Lifestyle & Vlog,2025-11-09T18:00:00+00:00,7600000000000000019
OMG so cute,en,0,fashion_forward,Lifestyle & Vlog,2025-11-09T06:00:00+00:00,7600000000000000019
love this idea,en,0,makeup_girl92,Lifestyle & Vlog,2025-11-09T04:00:00+00:00,7600000000000000019
trying this asap,en,0,princessmia,Lifestyle & Vlog,2025-11-08T04:00:00+00:00,7600000000000000019
goals,en,2,student_life,Lifestyle & Vlog,2025-11-11T14:00:00+00:00,7600000000000000020
goals,en,0,tyler.k,Lifestyle & Vlog,2025-11-10T06:00:00+00:00,7600000000000000020
relationship goals,en,1,coffee_addict,Lifestyle & Vlog,2025-11-11T03:00:00+00:00,7600000000000000020
so thoughtful,en,0,fashion_forward,Lifestyle & Vlog,2025-11-11T05:00:00+00:00,7600000000000000020
love this idea,en,0,spiritual_soul,Lifestyle & Vlog,2025-11-10T20:00:00+00:00,7600000000000000020
saving this for later,en,2,makeup_girl92,Lifestyle & Vlog,2025-11-10T04:00:00+00:00,7600000000000000020
this is genius,en,0,lifestyle_blogger,Lifestyle & Vlog,2025-11-11T23:00:00+00:00,7600000000000000020
relationship goals,en,0,sister_squad,Lifestyle & Vlog,2025-11-11T11:00:00+00:00,7600000000000000020
love this idea,en,0,gym_girl,Lifestyle & Vlog,2025-11-11T18:00:00+00:00,7600000000000000020
I need to make this,en,5,lifestyle_blogger,Lifestyle & Vlog,2025-11-10T19:00:00+00:00,7600000000000000020
goals,en,0,traveler_vibes,Lifestyle & Vlog,2025-11-11T18:00:00+00:00,7600000000000000020
yes,en,0,lifestyle_blogger,Lifestyle & Vlog,2025-11-11T11:00:00+00:00,7600000000000000020
lol,en,0,sister_squad,Lifestyle & Vlog,2025-11-13T03:00:00+00:00,7600000000000000021
can you do a live tutorial,en,0,sister_squad,Lifestyle & Vlog,2025-11-13T17:00:00+00:00,7600000000000000021
lol,en,0,gift_guru,Lifestyle & Vlog,2025-11-12T17:00:00+00:00,7600000000000000021
beautiful,en,0,best_friend_goals,Lifestyle & Vlog,2025-11-12T09:00:00+00:00,7600000000000000021
this is genius,en,0,sarah_loves_faith,Lifestyle & Vlog,2025-11-13T16:00:00+00:00,7600000000000000021
goals,en,0,coffee_addict,Lifestyle & Vlog,2025-11-13T02:00:00+00:00,7600000000000000021
beautiful,en,0,best_friend_goals,Lifestyle & Vlog,2025-11-12T20:00:00+00:00,7600000000000000021
I need to make this,en,0,family_first,Lifestyle & Vlog,2025-11-14T00:00:00+00:00,7600000000000000021
yes,en,0,gym_girl,Lifestyle & Vlog,2025-11-13T18:00:00+00:00,7600000000000000021
tutorial part 2 please,en,0,student_life,Lifestyle & Vlog,2025-11-12T13:00:00+00:00,7600000000000000021
love,en,0,best_friend_goals,Lifestyle & Vlog,2025-11-13T19:00:00+00:00,7600000000000000021
where do you get the supplies,en,0,family_first,Lifestyle & Vlog,2025-11-13T01:00:00+00:00,7600000000000000021
same,en,0,princessmia,Lifestyle & Vlog,2025-11-12T13:00:00+00:00,7600000000000000021
where do you get the supplies,en,0,traveler_vibes,Lifestyle & Vlog,2025-11-12T00:00:00+00:00,7600000000000000021
