Comment Text,Comment Language,Comment Like Count,Author Nickname,video_type,comment_date,video_id
serving energy,en,0,user_8792,Engagement / Growth,2025-09-10T10:00:00+00:00,7700000000000000010
wow,en,2,user_2381,Engagement / Growth,2025-09-10T17:00:00+00:00,7700000000000000010
the moves tho 🤩👏,en,2,user_7108,Engagement / Growth,2025-09-10T17:00:00+00:00,7700000000000000010
what song is this,en,0,user_6482,Engagement / Growth,2025-09-09T13:00:00+00:00,7700000000000000010
do the new trend next,en,0,user_3463,Engagement / Growth,2025-09-08T09:00:00+00:00,7700000000000000010
same,en,0,user_7421,Engagement / Growth,2025-09-09T19:00:00+00:00,7700000000000000010
the moves tho 🙌✨,en,0,user_9624,Engagement / Growth,2025-09-08T17:00:00+00:00,7700000000000000010
clean footwork,en,0,user_6060,Engagement / Growth,2025-09-08T12:00:00+00:00,7700000000000000010
you ate this,en,0,user_4711,Engagement / Growth,2025-09-09T00:00:00+00:00,7700000000000000010
serving energy 😂🙌,en,0,user_3527,Engagement / Growth,2025-09-12T22:00:00+00:00,7700000000000000011
love,en,0,user_6968,Engagement / Growth,2025-09-10T21:00:00+00:00,7700000000000000011
clean footwork,en,2,user_4833,Engagement / Growth,2025-09-13T15:00:00+00:00,7700000000000000011
😭❤️,en,5,user_7026,Engagement / Growth,2025-09-12T21:00:00+00:00,7700000000000000011
clean footwork,en,0,user_7256,Engagement / Growth,2025-09-13T15:00:00+00:00,7700000000000000011
so smooth,en,1,user_5096,Engagement / Growth,2025-09-12T17:00:00+00:00,7700000000000000011
you ate this,en,0,user_9452,Engagement / Growth,2025-09-10T07:00:00+00:00,7700000000000000011
teach me this dance 😂,en,0,user_4637,Engagement / Growth,2025-09-10T16:00:00+00:00,7700000000000000011
the moves tho,en,0,user_7126,Engagement / Growth,2025-09-12T10:00:00+00:00,7700000000000000011
teach me this dance,en,0,user_2623,Engagement / Growth,2025-09-11T07:00:00+00:00,7700000000000000011
so smooth 🤩😭,en,3,user_8685,Engagement / Growth,2025-09-13T20:00:00+00:00,7700000000000000011
the moves tho 😂,en,0,user_9647,Engagement / Growth,2025-09-12T10:00:00+00:00,7700000000000000011
obsessed 🔥,en,0,user_8489,Engagement / Growth,2025-09-12T07:00:00+00:00,7700000000000000011
😭❤️,en,0,user_1269,Engagement / Growth,2025-09-10T09:00:00+00:00,7700000000000000011
so smooth,en,0,user_2402,Engagement / Growth,2025-09-13T01:00:00+00:00,7700000000000000012
the moves tho,en,0,user_9316,Engagement / Growth,2025-09-15T20:00:00+00:00,7700000000000000012
😭❤️,en,0,user_7338,Engagement / Growth,2025-09-15T23:00:00+00:00,7700000000000000012
yes,en,0,user_4950,Engagement / Growth,2025-09-15T00:00:00+00:00,7700000000000000012
the moves tho,en,2,user_3185,Engagement / Growth,2025-09-16T22:00:00+00:00,7700000000000000012
what song is this,en,0,user_8612,Engagement / Growth,2025-09-13T06:00:00+00:00,7700000000000000012
video is too short make it longer,en,0,user_8498,Engagement / Growth,2025-09-16T18:00:00+00:00,7700000000000000012
teach me this dance,en,6,user_6080,Engagement / Growth,2025-09-13T05:00:00+00:00,7700000000000000012
do the new trend next,en,0,user_4131,Engagement / Growth,2025-09-15T18:00:00+00:00,7700000000000000012
teach me this dance,en,0,user_3039,Engagement / Growth,2025-09-14T13:00:00+00:00,7700000000000000012
what song is this,en,7,user_6554,Engagement / Growth,2025-09-15T00:00:00+00:00,7700000000000000012
camera is shaky here,en,2,user_2353,Engagement / Growth,2025-09-14T00:00:00+00:00,7700000000000000012
what song is this,en,3,user_5813,Engagement / Growth,2025-09-16T22:00:00+00:00,7700000000000000012
so smooth,en,0,user_1693,Engagement / Growth,2025-09-19T06:00:00+00:00,7700000000000000013
you ate this,en,0,user_1939,Engagement / Growth,2025-09-19T22:00:00+00:00,7700000000000000013
clean footwork,en,3,user_3621,Engagement / Growth,2025-09-16T10:00:00+00:00,7700000000000000013
❤️❤️❤️,en,0,user_2101,Engagement / Growth,2025-09-16T04:00:00+00:00,7700000000000000013
you ate this,en,4,user_3513,Engagement / Growth,2025-09-17T07:00:00+00:00,7700000000000000013
what song is this,en,3,user_3255,Engagement / Growth,2025-09-19T15:00:00+00:00,7700000000000000013
what song is this,en,0,user_2858,Engagement / Growth,2025-09-18T20:00:00+00:00,7700000000000000013
clean footwork,en,4,user_5288,Engagement / Growth,2025-09-16T04:00:00+00:00,7700000000000000013
so smooth,en,0,user_9047,Engagement / Growth,2025-09-17T10:00:00+00:00,7700000000000000013
omg,en,7,user_2438,Engagement / Growth,2025-09-17T02:00:00+00:00,7700000000000000013
you ate this,en,3,user_9882,Engagement / Growth,2025-09-19T16:00:00+00:00,7700000000000000013
so smooth,en,9,user_3852,Engagement / Growth,2025-09-17T14:00:00+00:00,7700000000000000013
the moves tho,en,1,user_9094,Engagement / Growth,2025-09-17T23:00:00+00:00,7700000000000000013
love the vibe 👏💯,en,1,user_3053,Lifestyle & Vlog,2025-09-23T07:00:00+00:00,7700000000000000014
cozy vibes,en,0,user_3102,Lifestyle & Vlog,2025-09-21T17:00:00+00:00,7700000000000000014
so cute,en,0,user_9238,Lifestyle & Vlog,2025-09-22T23:00:00+00:00,7700000000000000014
so cute ✨,en,2,user_9501,Lifestyle & Vlog,2025-09-20T08:00:00+00:00,7700000000000000014
your energy is everything 😍✨,en,0,user_9234,Lifestyle & Vlog,2025-09-21T13:00:00+00:00,7700000000000000014
your energy is everything,en,0,user_1464,Lifestyle & Vlog,2025-09-27T21:00:00+00:00,7700000000000000015
🤩✨,en,0,user_4453,Lifestyle & Vlog,2025-09-24T11:00:00+00:00,7700000000000000015
vlog more please,en,2,user_5949,Lifestyle & Vlog,2025-09-27T02:00:00+00:00,7700000000000000015
🔥🔥🔥,en,0,user_2195,Lifestyle & Vlog,2025-09-26T14:00:00+00:00,7700000000000000015
❤️❤️❤️,en,0,user_8609,Lifestyle & Vlog,2025-09-27T17:00:00+00:00,7700000000000000015
vlog more please 💯😂,en,15,user_7070,Lifestyle & Vlog,2025-09-25T03:00:00+00:00,7700000000000000015
your energy is everything ❤️,en,0,user_2586,Lifestyle & Vlog,2025-09-26T18:00:00+00:00,7700000000000000015
where is your top from,en,0,user_3616,Lifestyle & Vlog,2025-09-24T07:00:00+00:00,7700000000000000015
the captions are hard to read,en,0,user_7442,Lifestyle & Vlog,2025-09-28T18:00:00+00:00,7700000000000000016
video is too short make it longer 🔥❤️,en,0,user_8710,Lifestyle & Vlog,2025-09-28T17:00:00+00:00,7700000000000000016
love the vibe,en,9,user_6992,Lifestyle & Vlog,2025-09-27T13:00:00+00:00,7700000000000000016
where is your top from ✨,en,0,user_7329,Lifestyle & Vlog,2025-09-28T04:00:00+00:00,7700000000000000016
the music is louder than your voice 😍,en,0,user_7114,Lifestyle & Vlog,2025-09-28T17:00:00+00:00,7700000000000000016
your energy is everything,en,0,user_9341,Lifestyle & Vlog,2025-09-27T20:00:00+00:00,7700000000000000016
love the vibe 😂👏,en,0,user_9446,Lifestyle & Vlog,2025-09-28T04:00:00+00:00,7700000000000000016
your energy is everything,en,0,user_9025,Lifestyle & Vlog,2025-10-02T23:00:00+00:00,7700000000000000017
cozy vibes,en,0,user_2795,Lifestyle & Vlog,2025-10-02T19:00:00+00:00,7700000000000000017
love the vibe,en,0,user_4728,Lifestyle & Vlog,2025-10-01T06:00:00+00:00,7700000000000000017
😭❤️,en,0,user_7229,Lifestyle & Vlog,2025-10-02T21:00:00+00:00,7700000000000000017
so cute 😍,en,0,user_7861,Lifestyle & Vlog,2025-09-29T19:00:00+00:00,7700000000000000017
vlog more please,en,2,user_2020,Lifestyle & Vlog,2025-09-29T20:00:00+00:00,7700000000000000017
fire,en,26,user_9609,Lifestyle & Vlog,2025-10-02T19:00:00+00:00,7700000000000000017
vlog more please,en,0,user_9950,Lifestyle & Vlog,2025-10-01T01:00:00+00:00,7700000000000000017
video is too short make it longer ❤️🤩,en,0,user_5735,Lifestyle & Vlog,2025-10-06T07:00:00+00:00,7700000000000000018
😭❤️,en,0,user_6714,Lifestyle & Vlog,2025-10-06T19:00:00+00:00,7700000000000000018
your energy is everything 😂✨,en,0,user_3399,Lifestyle & Vlog,2025-10-06T00:00:00+00:00,7700000000000000018
