Comment Text,Comment Language,Comment Like Count,Author Nickname,video_type,comment_date,video_id
goals,en,0,user_3986,Motivation,2025-08-18T19:00:00+00:00,7700000000005000004
talk about confidence next,en,0,user_6378,Motivation,2025-08-17T03:00:00+00:00,7700000000005000004
this made me cry,en,9,user_2077,Motivation,2025-08-17T06:00:00+00:00,7700000000005000004
obsessed,en,1,user_6406,Motivation,2025-08-17T19:00:00+00:00,7700000000005000004
thank you for saying this,en,0,user_6016,Motivation,2025-08-18T07:00:00+00:00,7700000000005000004
so cool,en,3,user_6292,Motivation,2025-08-15T21:00:00+00:00,7700000000005000004
do one about comparison please,en,7,user_8809,Motivation,2025-08-18T07:00:00+00:00,7700000000005000004
insecurity is real,en,4,user_3765,Motivation,2025-08-15T11:00:00+00:00,7700000000005000004
make a video about dealing with body shaming,en,2,user_4871,Motivation,2025-08-15T22:00:00+00:00,7700000000005000004
talk about confidence next,en,1,user_1260,Motivation,2025-08-17T04:00:00+00:00,7700000000005000004
no way,en,0,user_5925,Motivation,2025-08-18T02:00:00+00:00,7700000000005000004
how do you stay positive,en,0,user_8399,Motivation,2025-08-17T11:00:00+00:00,7700000000005000004
the captions are hard to read,en,0,user_1860,Motivation,2025-08-17T17:00:00+00:00,7700000000005000004
real talk,en,1,user_7562,Motivation,2025-08-18T20:00:00+00:00,7700000000005000004
video is too short make it longer,en,3,user_2002,Motivation,2025-08-18T08:00:00+00:00,7700000000005000004
how do you stay positive,en,2,user_4680,Motivation,2025-08-18T23:00:00+00:00,7700000000005000004
lol,en,2,user_1314,Motivation,2025-08-18T08:00:00+00:00,7700000000005000004
make a video about dealing with body shaming,en,3,user_4001,Motivation,2025-08-16T12:00:00+00:00,7700000000005000004
so cool,en,0,user_4626,Motivation,2025-08-19T11:00:00+00:00,7700000000005000005
goals,en,0,user_6576,Motivation,2025-08-18T08:00:00+00:00,7700000000005000005
insecurity is real,en,0,user_4768,Motivation,2025-08-18T08:00:00+00:00,7700000000005000005
make a video about dealing with body shaming,en,0,user_8793,Motivation,2025-08-19T07:00:00+00:00,7700000000005000005
obsessed,en,0,user_4127,Motivation,2025-08-18T09:00:00+00:00,7700000000005000005
real talk,en,0,user_4770,Motivation,2025-08-20T20:00:00+00:00,7700000000005000005
wow,en,0,user_3056,Motivation,2025-08-18T21:00:00+00:00,7700000000005000005
felt every word,en,0,user_1464,Motivation,2025-08-18T08:00:00+00:00,7700000000005000005
felt every word,en,6,user_9754,Motivation,2025-08-19T15:00:00+00:00,7700000000005000005
obsessed,en,19,user_1857,Motivation,2025-08-19T16:00:00+00:00,7700000000005000005
no way,en,3,user_5901,Motivation,2025-08-18T11:00:00+00:00,7700000000005000005
talk about confidence next,en,0,user_3560,Motivation,2025-08-18T20:00:00+00:00,7700000000005000005
needed to hear this today,en,0,user_4810,Motivation,2025-08-19T00:00:00+00:00,7700000000005000005
this made me cry,en,10,user_9468,Motivation,2025-08-19T18:00:00+00:00,7700000000005000005
insecurity is real,en,3,user_6656,Motivation,2025-08-17T10:00:00+00:00,7700000000005000005
make a video about dealing with body shaming,en,2,user_5160,Motivation,2025-08-17T03:00:00+00:00,7700000000005000005
love your honesty,en,0,user_9146,Motivation,2025-08-17T09:00:00+00:00,7700000000005000005
talk about confidence next,en,7,user_8081,Motivation,2025-08-18T17:00:00+00:00,7700000000005000005
so cool,en,1,user_5549,Motivation,2025-08-18T06:00:00+00:00,7700000000005000005
fire,en,0,user_7725,Motivation,2025-08-19T05:00:00+00:00,7700000000005000005
needed to hear this today,en,3,user_6974,Motivation,2025-08-17T18:00:00+00:00,7700000000005000005
how do you stay positive,en,0,user_1012,Motivation,2025-08-20T20:00:00+00:00,7700000000005000005
talk about confidence next,en,0,user_5737,Motivation,2025-08-19T11:00:00+00:00,7700000000005000005
obsessed,en,0,user_7314,Motivation,2025-08-17T20:00:00+00:00,7700000000005000005
you have no idea how timely this is,en,0,user_8546,Motivation,2025-08-19T17:00:00+00:00,7700000000005000005
make a video about dealing with body shaming,en,2,user_1392,Motivation,2025-08-17T10:00:00+00:00,7700000000005000005
obsessed,en,0,user_1723,Motivation,2025-08-19T17:00:00+00:00,7700000000005000005
you have no idea how timely this is,en,1,user_4547,Motivation,2025-08-17T11:00:00+00:00,7700000000005000005
so cool,en,0,user_2608,Motivation,2025-08-20T05:00:00+00:00,7700000000005000005
this made me cry,en,0,user_7401,Motivation,2025-08-19T21:00:00+00:00,7700000000005000005
the music is louder than your voice,en,1,user_9641,Motivation,2025-08-21T18:00:00+00:00,7700000000005000006
do one about comparison please,en,4,user_6742,Motivation,2025-08-22T16:00:00+00:00,7700000000005000006
obsessed,en,0,user_7557,Motivation,2025-08-22T09:00:00+00:00,7700000000005000006
real talk,en,0,user_3885,Motivation,2025-08-22T00:00:00+00:00,7700000000005000006
goals,en,9,user_8999,Motivation,2025-08-21T20:00:00+00:00,7700000000005000006
needed to hear this today,en,2,user_8330,Motivation,2025-08-19T21:00:00+00:00,7700000000005000006
love your honesty,en,0,user_7880,Motivation,2025-08-19T20:00:00+00:00,7700000000005000006
so cool,en,0,user_1471,Motivation,2025-08-20T13:00:00+00:00,7700000000005000006
fire,en,3,user_7082,Motivation,2025-08-21T21:00:00+00:00,7700000000005000006
felt every word,en,30,user_9988,Motivation,2025-08-19T14:00:00+00:00,7700000000005000006
talk about confidence next,en,0,user_8877,Motivation,2025-08-20T03:00:00+00:00,7700000000005000006
you have no idea how timely this is,en,0,user_9439,Motivation,2025-08-20T10:00:00+00:00,7700000000005000006
how do you stay positive,en,0,user_6531,Motivation,2025-08-22T21:00:00+00:00,7700000000005000006
needed to hear this today,en,0,user_6805,Motivation,2025-08-21T15:00:00+00:00,7700000000005000006
no way,en,2,user_7589,Motivation,2025-08-21T08:00:00+00:00,7700000000005000006
insecurity is real,en,4,user_9253,Motivation,2025-08-20T03:00:00+00:00,7700000000005000006
love your honesty,en,0,user_3401,Motivation,2025-08-19T07:00:00+00:00,7700000000005000006
real talk,en,0,user_6670,Motivation,2025-08-19T03:00:00+00:00,7700000000005000006
make a video about dealing with body shaming,en,0,user_8695,Motivation,2025-08-21T07:00:00+00:00,7700000000005000006
video is too short make it longer,en,0,user_4277,Motivation,2025-08-22T19:00:00+00:00,7700000000005000006
do one about comparison please,en,0,user_3635,Motivation,2025-08-19T13:00:00+00:00,7700000000005000006
same,en,0,user_3518,Motivation,2025-08-21T06:00:00+00:00,7700000000005000006
real talk,en,0,user_1943,Motivation,2025-08-19T02:00:00+00:00,7700000000005000006
thank you for saying this,en,0,user_1389,Motivation,2025-08-19T18:00:00+00:00,7700000000005000006
love,en,0,user_1513,Motivation,2025-08-22T13:00:00+00:00,7700000000005000006
this made me cry,en,3,user_4420,Motivation,2025-08-21T17:00:00+00:00,7700000000005000006
you have no idea how timely this is,en,1,user_9526,Motivation,2025-08-22T01:00:00+00:00,7700000000005000006
the captions are hard to read,en,0,user_7418,Motivation,2025-08-21T18:00:00+00:00,7700000000005000006
same,en,0,user_4600,Motivation,2025-08-20T04:00:00+00:00,7700000000005000006
yes,en,0,user_5768,Motivation,2025-08-22T14:00:00+00:00,7700000000005000006
how do you stay positive,en,1,user_1290,Motivation,2025-08-20T05:00:00+00:00,7700000000005000006
thank you for saying this,en,0,user_7762,Motivation,2025-08-21T15:00:00+00:00,7700000000005000006
you have no idea how timely this is,en,1,user_9388,Motivation,2025-08-20T17:00:00+00:00,7700000000005000006
omg,en,0,user_6362,Motivation,2025-08-23T21:00:00+00:00,7700000000005000007
talk about confidence next,en,0,user_5092,Motivation,2025-08-26T09:00:00+00:00,7700000000005000007
same,en,0,user_7262,Motivation,2025-08-23T05:00:00+00:00,7700000000005000007
the audio is a bit low on this one,en,0,user_2291,Motivation,2025-08-27T00:00:00+00:00,7700000000005000007
talk about confidence next,en,1,user_9463,Motivation,2025-08-26T13:00:00+00:00,7700000000005000007
so cool,en,4,user_6518,Motivation,2025-08-26T09:00:00+00:00,7700000000005000007
do one about comparison please,en,0,user_9884,Motivation,2025-08-23T09:00:00+00:00,7700000000005000007
insecurity is real,en,0,user_8992,Motivation,2025-08-23T15:00:00+00:00,7700000000005000007
thank you for saying this,en,0,user_1551,Motivation,2025-08-25T20:00:00+00:00,7700000000005000007
insecurity is real,en,0,user_6347,Motivation,2025-08-26T03:00:00+00:00,7700000000005000007
the music is louder than your voice,en,0,user_5617,Motivation,2025-08-23T18:00:00+00:00,7700000000005000007
talk about confidence next,en,0,user_5252,Motivation,2025-08-24T15:00:00+00:00,7700000000005000007
thank you for saying this,en,0,user_7437,Motivation,2025-08-26T17:00:00+00:00,7700000000005000007
insecurity is real,en,5,user_8569,Motivation,2025-08-24T01:00:00+00:00,7700000000005000007
talk about confidence next,en,0,user_2207,Motivation,2025-08-23T10:00:00+00:00,7700000000005000007
this made me cry,en,2,user_7236,Motivation,2025-08-23T15:00:00+00:00,7700000000005000007
needed to hear this today,en,10,user_2991,Motivation,2025-08-26T09:00:00+00:00,7700000000005000007
you have no idea how timely this is,en,0,user_2397,Motivation,2025-08-26T06:00:00+00:00,7700000000005000007
wow,en,8,user_3033,Motivation,2025-08-23T04:00:00+00:00,7700000000005000007
real talk,en,2,user_3343,Motivation,2025-08-23T14:00:00+00:00,7700000000005000007
you have no idea how timely this is,en,0,user_4463,Motivation,2025-08-24T15:00:00+00:00,7700000000005000007
yes,en,0,user_2286,Motivation,2025-08-24T14:00:00+00:00,7700000000005000007
wow,en,0,user_2816,Motivation,2025-08-24T12:00:00+00:00,7700000000005000007
thank you for saying this,en,0,user_6600,Motivation,2025-08-26T00:00:00+00:00,7700000000005000007
insecurity is real,en,0,user_2897,Motivation,2025-08-23T11:00:00+00:00,7700000000005000007
this made me cry,en,0,user_8379,Motivation,2025-08-25T09:00:00+00:00,7700000000005000007
you have no idea how timely this is,en,0,user_5503,Motivation,2025-08-23T05:00:00+00:00,7700000000005000007
you have no idea how timely this is,en,0,user_5848,Motivation,2025-08-23T07:00:00+00:00,7700000000005000007
love your honesty,en,0,user_2133,Motivation,2025-08-26T13:00:00+00:00,7700000000005000007
same,en,2,user_7385,Motivation,2025-08-23T03:00:00+00:00,7700000000005000007
make a video about dealing with body shaming,en,5,user_8499,Motivation,2025-08-24T11:00:00+00:00,7700000000005000007
love your honesty,en,0,user_1895,Motivation,2025-08-24T18:00:00+00:00,7700000000005000007
love your honesty,en,0,user_4762,Motivation,2025-08-27T10:00:00+00:00,7700000000005000008
insecurity is real,en,0,user_5733,Motivation,2025-08-27T08:00:00+00:00,7700000000005000008
no way,en,0,user_5922,Motivation,2025-08-26T12:00:00+00:00,7700000000005000008
fire,en,0,user_3749,Motivation,2025-08-26T10:00:00+00:00,7700000000005000008
love your honesty,en,0,user_2070,Motivation,2025-08-28T07:00:00+00:00,7700000000005000008
this made me cry,en,0,user_7497,Motivation,2025-08-29T18:00:00+00:00,7700000000005000008
yes,en,0,user_9746,Motivation,2025-08-27T07:00:00+00:00,7700000000005000008
how do you stay positive,en,0,user_2550,Motivation,2025-08-29T06:00:00+00:00,7700000000005000008
do one about comparison please,en,0,user_5728,Motivation,2025-08-26T22:00:00+00:00,7700000000005000008
goals,en,0,user_9536,Motivation,2025-08-26T03:00:00+00:00,7700000000005000008
the captions are hard to read,en,7,user_9500,Motivation,2025-08-28T04:00:00+00:00,7700000000005000008
same,en,0,user_8656,Motivation,2025-08-29T04:00:00+00:00,7700000000005000008
insecurity is real,en,0,user_2745,Motivation,2025-08-26T02:00:00+00:00,7700000000005000008
love your honesty,en,1,user_2176,Motivation,2025-08-26T04:00:00+00:00,7700000000005000008
video is too short make it longer,en,2,user_6078,Motivation,2025-08-28T09:00:00+00:00,7700000000005000008
lol,en,1,user_8276,Motivation,2025-08-29T05:00:00+00:00,7700000000005000008
wow,en,0,user_7932,Motivation,2025-08-28T20:00:00+00:00,7700000000005000008
thank you for saying this,en,1,user_2520,Motivation,2025-08-26T07:00:00+00:00,7700000000005000008
talk about confidence next,en,10,user_6843,Motivation,2025-08-27T11:00:00+00:00,7700000000005000008
you have no idea how timely this is,en,0,user_4726,Motivation,2025-08-27T19:00:00+00:00,7700000000005000008
no way,en,0,user_7670,Motivation,2025-08-27T06:00:00+00:00,7700000000005000008
felt every word,en,5,user_2784,Motivation,2025-08-29T18:00:00+00:00,7700000000005000008
this made me cry,en,3,user_4836,Motivation,2025-08-28T14:00:00+00:00,7700000000005000008
yes,en,10,user_1907,Motivation,2025-08-27T23:00:00+00:00,7700000000005000008
real talk,en,0,user_7622,Motivation,2025-08-27T16:00:00+00:00,7700000000005000008
fire,en,3,user_8825,Motivation,2025-08-27T21:00:00+00:00,7700000000005000008
insecurity is real,en,0,user_8445,Motivation,2025-08-29T11:00:00+00:00,7700000000005000008
thank you for saying this,en,3,user_3535,Motivation,2025-08-27T04:00:00+00:00,7700000000005000008
how do you stay positive,en,18,user_3513,Motivation,2025-08-30T20:00:00+00:00,7700000000005000009
you have no idea how timely this is,en,0,user_2515,Motivation,2025-08-30T14:00:00+00:00,7700000000005000009
insecurity is real,en,0,user_4289,Motivation,2025-08-29T10:00:00+00:00,7700000000005000009
love your honesty,en,7,user_8214,Motivation,2025-08-28T16:00:00+00:00,7700000000005000009
how do you stay positive,en,0,user_2659,Motivation,2025-08-28T05:00:00+00:00,7700000000005000009
felt every word,en,0,user_3052,Motivation,2025-08-30T14:00:00+00:00,7700000000005000009
needed to hear this today,en,0,user_6554,Motivation,2025-08-28T16:00:00+00:00,7700000000005000009
make a video about dealing with body shaming,en,6,user_5308,Motivation,2025-08-28T04:00:00+00:00,7700000000005000009
make a video about dealing with body shaming,en,3,user_8337,Motivation,2025-08-30T03:00:00+00:00,7700000000005000009
same,en,3,user_6368,Motivation,2025-08-28T02:00:00+00:00,7700000000005000009
video is too short make it longer,en,0,user_4888,Motivation,2025-08-29T23:00:00+00:00,7700000000005000009
love your honesty,en,1,user_9863,Motivation,2025-08-29T09:00:00+00:00,7700000000005000009
make a video about dealing with body shaming,en,0,user_3066,Motivation,2025-08-30T03:00:00+00:00,7700000000005000009
this made me cry,en,0,user_3844,Motivation,2025-08-31T06:00:00+00:00,7700000000005000009
this made me cry,en,0,user_2314,Motivation,2025-08-30T02:00:00+00:00,7700000000005000009
this made me cry,en,0,user_6352,Motivation,2025-08-28T15:00:00+00:00,7700000000005000009
wow,en,2,user_4154,Motivation,2025-08-30T07:00:00+00:00,7700000000005000009
same,en,30,user_9425,Motivation,2025-08-31T00:00:00+00:00,7700000000005000009
wow,en,4,user_1768,Motivation,2025-08-28T11:00:00+00:00,7700000000005000009
real talk,en,1,user_9697,Motivation,2025-08-31T15:00:00+00:00,7700000000005000009
you have no idea how timely this is,en,3,user_1839,Motivation,2025-08-29T15:00:00+00:00,7700000000005000009
you have no idea how timely this is,en,0,user_4221,Motivation,2025-08-31T16:00:00+00:00,7700000000005000009
needed to hear this today,en,0,user_5299,Motivation,2025-08-31T15:00:00+00:00,7700000000005000009
no way,en,7,user_5014,Motivation,2025-08-30T20:00:00+00:00,7700000000005000009
felt every word,en,24,user_2150,Motivation,2025-08-31T09:00:00+00:00,7700000000005000009
wow,en,3,user_9961,Motivation,2025-08-31T06:00:00+00:00,7700000000005000009
this made me cry,en,0,user_2337,Motivation,2025-08-28T18:00:00+00:00,7700000000005000009
you have no idea how timely this is,en,1,user_8875,Motivation,2025-08-30T20:00:00+00:00,7700000000005000009
no way,en,3,user_4659,Motivation,2025-08-30T02:00:00+00:00,7700000000005000009
fire,en,0,user_2906,Motivation,2025-08-28T04:00:00+00:00,7700000000005000009
