Comment Text,Comment Language,Comment Like Count,Author Nickname,video_type,comment_date,video_id
you ate this 🔥,en,0,user_8081,Engagement / Growth,2025-08-11T06:00:00+00:00,7700000000003000002
kenya to the world,en,0,user_4721,Engagement / Growth,2025-08-09T21:00:00+00:00,7700000000003000002
the rhythm is unreal,en,0,user_7313,Engagement / Growth,2025-08-09T23:00:00+00:00,7700000000003000002
the rhythm is unreal 😭💯,en,0,user_2868,Engagement / Growth,2025-08-12T15:00:00+00:00,7700000000003000002
kenya to the world,en,1,user_7515,Engagement / Growth,2025-08-12T09:00:00+00:00,7700000000003000002
😍😍,en,0,user_2780,Engagement / Growth,2025-08-11T11:00:00+00:00,7700000000003000002
the rhythm is unreal ❤️,en,0,user_3496,Engagement / Growth,2025-08-09T01:00:00+00:00,7700000000003000002
kenya to the world,en,22,user_4061,Engagement / Growth,2025-08-09T13:00:00+00:00,7700000000003000002
energy is unmatched,en,0,user_6330,Engagement / Growth,2025-08-11T12:00:00+00:00,7700000000003000002
energy is unmatched,en,0,user_8901,Engagement / Growth,2025-08-12T19:00:00+00:00,7700000000003000002
teach me this dance,en,2,user_3736,Engagement / Growth,2025-08-11T16:00:00+00:00,7700000000003000002
you ate this,en,10,user_5364,Engagement / Growth,2025-08-09T01:00:00+00:00,7700000000003000002
you ate this 🤩😍,en,9,user_2813,Engagement / Growth,2025-08-10T08:00:00+00:00,7700000000003000002
amazing moves,en,0,user_5046,Engagement / Growth,2025-08-10T22:00:00+00:00,7700000000003000002
so talented,en,0,user_1272,Engagement / Growth,2025-08-11T22:00:00+00:00,7700000000003000002
the rhythm is unreal,en,0,user_7541,Engagement / Growth,2025-08-12T20:00:00+00:00,7700000000003000002
tutorial for this choreo please,en,0,user_2543,Engagement / Growth,2025-08-11T21:00:00+00:00,7700000000003000002
tutorial for this choreo please ✨,en,0,user_5470,Engagement / Growth,2025-08-09T18:00:00+00:00,7700000000003000002
teach me this dance,en,1,user_1368,Engagement / Growth,2025-08-12T14:00:00+00:00,7700000000003000002
so talented 👏✨,en,0,user_1063,Engagement / Growth,2025-08-15T07:00:00+00:00,7700000000003000003
amazing moves ❤️✨,en,3,user_5656,Engagement / Growth,2025-08-15T23:00:00+00:00,7700000000003000003
👏👏,en,0,user_9258,Engagement / Growth,2025-08-15T04:00:00+00:00,7700000000003000003
❤️❤️❤️,en,0,user_8509,Engagement / Growth,2025-08-14T15:00:00+00:00,7700000000003000003
so talented 🤩,en,0,user_9744,Engagement / Growth,2025-08-15T19:00:00+00:00,7700000000003000003
no way 🙌,en,0,user_7463,Engagement / Growth,2025-08-13T04:00:00+00:00,7700000000003000003
tutorial for this choreo please 😍,en,0,user_8515,Engagement / Growth,2025-08-13T02:00:00+00:00,7700000000003000003
what song is this,en,4,user_9918,Engagement / Growth,2025-08-13T06:00:00+00:00,7700000000003000003
so cool,en,0,user_4628,Engagement / Growth,2025-08-13T23:00:00+00:00,7700000000003000003
you ate this,en,0,user_1674,Engagement / Growth,2025-08-13T01:00:00+00:00,7700000000003000003
the music is louder than your voice,en,3,user_8761,Engagement / Growth,2025-08-14T19:00:00+00:00,7700000000003000003
energy is unmatched,en,0,user_7815,Engagement / Growth,2025-08-14T10:00:00+00:00,7700000000003000003
❤️❤️❤️,en,1,user_1774,Engagement / Growth,2025-08-14T07:00:00+00:00,7700000000003000003
this made my day,en,2,user_2668,Engagement / Growth,2025-08-13T01:00:00+00:00,7700000000003000003
kenya to the world,en,1,user_6856,Engagement / Growth,2025-08-16T04:00:00+00:00,7700000000003000003
what song is this,en,0,user_8180,Engagement / Growth,2025-08-15T02:00:00+00:00,7700000000003000003
so talented,en,0,user_9235,Engagement / Growth,2025-08-15T22:00:00+00:00,7700000000003000003
east african pride,en,0,user_3654,Engagement / Growth,2025-08-15T14:00:00+00:00,7700000000003000003
kenya to the world 🙌,en,0,user_7100,Engagement / Growth,2025-08-15T06:00:00+00:00,7700000000003000003
goals ✨🤩,en,0,user_1708,Engagement / Growth,2025-08-16T17:00:00+00:00,7700000000003000003
the captions are hard to read,en,0,user_7567,Engagement / Growth,2025-08-15T03:00:00+00:00,7700000000003000003
the rhythm is unreal 🙌😭,en,0,user_6167,Engagement / Growth,2025-08-15T19:00:00+00:00,7700000000003000004
the rhythm is unreal,en,0,user_1129,Engagement / Growth,2025-08-17T07:00:00+00:00,7700000000003000004
obsessed,en,0,user_9174,Engagement / Growth,2025-08-16T19:00:00+00:00,7700000000003000004
camera is shaky here 🙌✨,en,0,user_8161,Engagement / Growth,2025-08-16T16:00:00+00:00,7700000000003000004
goals,en,0,user_9013,Engagement / Growth,2025-08-16T18:00:00+00:00,7700000000003000004
so talented ❤️😍,en,3,user_1923,Engagement / Growth,2025-08-15T11:00:00+00:00,7700000000003000004
amazing moves 🤩,en,4,user_8738,Engagement / Growth,2025-08-15T01:00:00+00:00,7700000000003000004
energy is unmatched 😭😭,en,0,user_9938,Engagement / Growth,2025-08-16T07:00:00+00:00,7700000000003000004
this made my day,en,2,user_6320,Engagement / Growth,2025-08-18T22:00:00+00:00,7700000000003000004
obsessed 😍😂,en,0,user_2894,Engagement / Growth,2025-08-15T22:00:00+00:00,7700000000003000004
what song is this,en,0,user_1896,Engagement / Growth,2025-08-17T17:00:00+00:00,7700000000003000004
you ate this,en,0,user_6054,Engagement / Growth,2025-08-16T20:00:00+00:00,7700000000003000004
❤️❤️❤️,en,0,user_5411,Engagement / Growth,2025-08-18T05:00:00+00:00,7700000000003000004
this made my day,en,0,user_3312,Engagement / Growth,2025-08-17T13:00:00+00:00,7700000000003000004
what song is this 😍👏,en,3,user_8527,Engagement / Growth,2025-08-16T15:00:00+00:00,7700000000003000004
fire 😭,en,0,user_4641,Engagement / Growth,2025-08-16T02:00:00+00:00,7700000000003000004
fire,en,4,user_4293,Engagement / Growth,2025-08-16T01:00:00+00:00,7700000000003000004
you ate this,en,24,user_1613,Engagement / Growth,2025-08-16T07:00:00+00:00,7700000000003000004
the music is louder than your voice,en,3,user_2119,Engagement / Growth,2025-08-17T18:00:00+00:00,7700000000003000004
amazing moves,en,0,user_5673,Engagement / Growth,2025-08-16T22:00:00+00:00,7700000000003000004
what song is this,en,0,user_3002,Engagement / Growth,2025-08-18T00:00:00+00:00,7700000000003000004
amazing moves,en,1,user_2663,Engagement / Growth,2025-08-20T18:00:00+00:00,7700000000003000005
east african pride,en,1,user_5792,Engagement / Growth,2025-08-21T18:00:00+00:00,7700000000003000005
amazing moves 😭✨,en,0,user_7512,Engagement / Growth,2025-08-20T12:00:00+00:00,7700000000003000005
so talented 😍🙌,en,0,user_7161,Engagement / Growth,2025-08-22T04:00:00+00:00,7700000000003000005
so talented,en,0,user_1475,Engagement / Growth,2025-08-22T09:00:00+00:00,7700000000003000005
wow,en,0,user_8859,Engagement / Growth,2025-08-22T17:00:00+00:00,7700000000003000005
you ate this,en,3,user_6576,Engagement / Growth,2025-08-20T06:00:00+00:00,7700000000003000005
omg,en,0,user_9553,Engagement / Growth,2025-08-19T21:00:00+00:00,7700000000003000005
the rhythm is unreal,en,0,user_9431,Engagement / Growth,2025-08-20T14:00:00+00:00,7700000000003000005
do a slow breakdown of the steps,en,0,user_7077,Engagement / Growth,2025-08-21T19:00:00+00:00,7700000000003000005
what song is this,en,0,user_9492,Engagement / Growth,2025-08-21T15:00:00+00:00,7700000000003000005
🤩✨,en,0,user_3350,Engagement / Growth,2025-08-22T23:00:00+00:00,7700000000003000005
do a slow breakdown of the steps,en,3,user_2212,Engagement / Growth,2025-08-19T10:00:00+00:00,7700000000003000005
tutorial for this choreo please,en,7,user_2342,Engagement / Growth,2025-08-19T18:00:00+00:00,7700000000003000005
no way,en,0,user_5303,Engagement / Growth,2025-08-21T12:00:00+00:00,7700000000003000005
kenya to the world 😭,en,1,user_9570,Engagement / Growth,2025-08-20T19:00:00+00:00,7700000000003000005
east african pride 🙌,en,0,user_9237,Engagement / Growth,2025-08-21T03:00:00+00:00,7700000000003000005
kenya to the world,en,3,user_5026,Engagement / Growth,2025-08-20T20:00:00+00:00,7700000000003000005
kenya to the world 😂,en,0,user_1769,Engagement / Growth,2025-08-22T20:00:00+00:00,7700000000003000006
do a slow breakdown of the steps,en,0,user_4621,Engagement / Growth,2025-08-23T00:00:00+00:00,7700000000003000006
no way,en,0,user_1338,Engagement / Growth,2025-08-23T00:00:00+00:00,7700000000003000006
the audio is a bit low on this one,en,1,user_3073,Engagement / Growth,2025-08-24T21:00:00+00:00,7700000000003000006
teach me this dance 💯,en,0,user_5073,Engagement / Growth,2025-08-24T15:00:00+00:00,7700000000003000006
🤩✨,en,20,user_3202,Engagement / Growth,2025-08-23T21:00:00+00:00,7700000000003000006
so talented 🔥🔥,en,0,user_9765,Engagement / Growth,2025-08-24T11:00:00+00:00,7700000000003000006
energy is unmatched ✨😂,en,0,user_8553,Engagement / Growth,2025-08-21T13:00:00+00:00,7700000000003000006
what song is this,en,3,user_9129,Engagement / Growth,2025-08-22T03:00:00+00:00,7700000000003000006
do a slow breakdown of the steps 🔥🙌,en,0,user_7569,Engagement / Growth,2025-08-22T03:00:00+00:00,7700000000003000006
this made my day 💯,en,3,user_6271,Engagement / Growth,2025-08-24T01:00:00+00:00,7700000000003000006
obsessed,en,0,user_6477,Engagement / Growth,2025-08-23T08:00:00+00:00,7700000000003000006
the rhythm is unreal,en,0,user_6850,Engagement / Growth,2025-08-23T02:00:00+00:00,7700000000003000006
east african pride ❤️🤩,en,3,user_3195,Engagement / Growth,2025-08-22T21:00:00+00:00,7700000000003000006
amazing moves,en,0,user_3595,Engagement / Growth,2025-08-23T18:00:00+00:00,7700000000003000006
kenya to the world,en,0,user_6621,Engagement / Growth,2025-08-23T22:00:00+00:00,7700000000003000006
teach me this dance,en,0,user_2125,Engagement / Growth,2025-08-22T08:00:00+00:00,7700000000003000006
east african pride 🙌,en,2,user_4354,Engagement / Growth,2025-08-24T19:00:00+00:00,7700000000003000006
kenya to the world,en,0,user_5351,Engagement / Growth,2025-08-22T19:00:00+00:00,7700000000003000006
😭❤️,en,11,user_5326,Engagement / Growth,2025-08-27T22:00:00+00:00,7700000000003000007
video is too short make it longer,en,8,user_2678,Engagement / Growth,2025-08-25T19:00:00+00:00,7700000000003000007
energy is unmatched 👏,en,0,user_6193,Engagement / Growth,2025-08-26T10:00:00+00:00,7700000000003000007
you ate this,en,2,user_9114,Engagement / Growth,2025-08-26T04:00:00+00:00,7700000000003000007
yes,en,0,user_9791,Engagement / Growth,2025-08-27T04:00:00+00:00,7700000000003000007
you ate this,en,0,user_6241,Engagement / Growth,2025-08-26T12:00:00+00:00,7700000000003000007
goals,en,3,user_8433,Engagement / Growth,2025-08-26T21:00:00+00:00,7700000000003000007
east african pride,en,4,user_7960,Engagement / Growth,2025-08-25T18:00:00+00:00,7700000000003000007
east african pride,en,2,user_1575,Engagement / Growth,2025-08-27T23:00:00+00:00,7700000000003000007
tutorial for this choreo please,en,1,user_9310,Engagement / Growth,2025-08-26T02:00:00+00:00,7700000000003000007
😭❤️,en,0,user_6884,Engagement / Growth,2025-08-27T16:00:00+00:00,7700000000003000007
goals 💯😭,en,1,user_4810,Engagement / Growth,2025-08-27T18:00:00+00:00,7700000000003000007
yes,en,0,user_6719,Engagement / Growth,2025-08-28T20:00:00+00:00,7700000000003000007
energy is unmatched,en,16,user_9928,Engagement / Growth,2025-08-26T01:00:00+00:00,7700000000003000007
what song is this 🤩,en,4,user_3791,Engagement / Growth,2025-08-25T17:00:00+00:00,7700000000003000007
you ate this 😭😍,en,0,user_5579,Engagement / Growth,2025-08-26T06:00:00+00:00,7700000000003000007
😭❤️,en,3,user_5458,Engagement / Growth,2025-08-25T09:00:00+00:00,7700000000003000007
the rhythm is unreal 😂,en,1,user_8908,Engagement / Growth,2025-08-25T13:00:00+00:00,7700000000003000007
east african pride,en,5,user_5539,Engagement / Growth,2025-08-28T20:00:00+00:00,7700000000003000007
east african pride,en,2,user_3474,Engagement / Growth,2025-08-27T22:00:00+00:00,7700000000003000007
what song is this,en,0,user_4353,Engagement / Growth,2025-08-29T00:00:00+00:00,7700000000003000007
omg,en,1,user_4039,Engagement / Growth,2025-08-26T00:00:00+00:00,7700000000003000007
fire 😍,en,1,user_1580,Engagement / Growth,2025-08-26T14:00:00+00:00,7700000000003000007
yes 😭🙌,en,0,user_3481,Engagement / Growth,2025-08-30T04:00:00+00:00,7700000000003000008
no way,en,0,user_7784,Engagement / Growth,2025-08-29T05:00:00+00:00,7700000000003000008
🤩✨,en,0,user_7705,Engagement / Growth,2025-09-01T21:00:00+00:00,7700000000003000008
east african pride 🙌🔥,en,0,user_4987,Engagement / Growth,2025-08-31T22:00:00+00:00,7700000000003000008
teach me this dance ❤️😭,en,0,user_1567,Engagement / Growth,2025-08-29T18:00:00+00:00,7700000000003000008
video is too short make it longer 👏,en,0,user_1675,Engagement / Growth,2025-09-01T12:00:00+00:00,7700000000003000008
east african pride,en,0,user_4041,Engagement / Growth,2025-09-02T00:00:00+00:00,7700000000003000008
so cool 💯💯,en,14,user_3739,Engagement / Growth,2025-08-29T16:00:00+00:00,7700000000003000008
east african pride,en,0,user_5207,Engagement / Growth,2025-08-31T23:00:00+00:00,7700000000003000008
wow,en,0,user_4695,Engagement / Growth,2025-08-30T16:00:00+00:00,7700000000003000008
tutorial for this choreo please 🔥,en,0,user_3360,Engagement / Growth,2025-08-30T15:00:00+00:00,7700000000003000008
🤩✨,en,0,user_2348,Engagement / Growth,2025-08-30T20:00:00+00:00,7700000000003000008
energy is unmatched,en,0,user_5998,Engagement / Growth,2025-08-29T19:00:00+00:00,7700000000003000008
kenya to the world,en,7,user_1370,Engagement / Growth,2025-09-01T23:00:00+00:00,7700000000003000008
amazing moves,en,0,user_2546,Engagement / Growth,2025-08-30T03:00:00+00:00,7700000000003000008
amazing moves,en,3,user_5916,Engagement / Growth,2025-08-30T05:00:00+00:00,7700000000003000008
energy is unmatched 😂✨,en,0,user_2834,Engagement / Growth,2025-09-01T21:00:00+00:00,7700000000003000008
lol ✨,en,8,user_2489,Engagement / Growth,2025-08-31T01:00:00+00:00,7700000000003000008
you ate this,en,20,user_9779,Engagement / Growth,2025-08-29T22:00:00+00:00,7700000000003000008
💯,en,0,user_9416,Engagement / Growth,2025-08-31T05:00:00+00:00,7700000000003000008
tutorial for this choreo please,en,11,user_9195,Engagement / Growth,2025-09-01T15:00:00+00:00,7700000000003000008
teach me this dance,en,0,user_1532,Engagement / Growth,2025-09-03T06:00:00+00:00,7700000000003000009
tutorial for this choreo please 🔥😭,en,3,user_4303,Engagement / Growth,2025-09-04T15:00:00+00:00,7700000000003000009
energy is unmatched,en,2,user_4775,Engagement / Growth,2025-09-04T03:00:00+00:00,7700000000003000009
you ate this,en,0,user_1640,Engagement / Growth,2025-09-03T12:00:00+00:00,7700000000003000009
goals,en,0,user_6219,Engagement / Growth,2025-09-04T17:00:00+00:00,7700000000003000009
tutorial for this choreo please,en,0,user_2080,Engagement / Growth,2025-09-03T12:00:00+00:00,7700000000003000009
😭❤️,en,3,user_3431,Engagement / Growth,2025-09-02T22:00:00+00:00,7700000000003000009
what song is this 💯,en,0,user_1337,Engagement / Growth,2025-09-02T02:00:00+00:00,7700000000003000009
amazing moves 💯🤩,en,0,user_2822,Engagement / Growth,2025-09-02T03:00:00+00:00,7700000000003000009
👏👏,en,0,user_2474,Engagement / Growth,2025-09-05T07:00:00+00:00,7700000000003000009
🔥🔥🔥,en,1,user_2512,Engagement / Growth,2025-09-02T16:00:00+00:00,7700000000003000009
energy is unmatched,en,1,user_9101,Engagement / Growth,2025-09-04T02:00:00+00:00,7700000000003000009
energy is unmatched,en,3,user_8533,Engagement / Growth,2025-09-03T02:00:00+00:00,7700000000003000009
east african pride,en,0,user_6518,Engagement / Growth,2025-09-05T23:00:00+00:00,7700000000003000009
kenya to the world,en,10,user_9972,Engagement / Growth,2025-09-03T15:00:00+00:00,7700000000003000009
the captions are hard to read,en,0,user_1377,Engagement / Growth,2025-09-04T07:00:00+00:00,7700000000003000009
you ate this,en,1,user_8119,Engagement / Growth,2025-09-05T05:00:00+00:00,7700000000003000009
energy is unmatched,en,13,user_2574,Engagement / Growth,2025-09-02T16:00:00+00:00,7700000000003000009
so talented 🙌✨,en,0,user_6063,Engagement / Growth,2025-09-04T19:00:00+00:00,7700000000003000009
the rhythm is unreal,en,3,user_1197,Engagement / Growth,2025-09-02T20:00:00+00:00,7700000000003000009
what song is this,en,0,user_7735,Engagement / Growth,2025-09-02T09:00:00+00:00,7700000000003000009
do a slow breakdown of the steps,en,2,user_5642,Engagement / Growth,2025-09-02T04:00:00+00:00,7700000000003000009
so talented,en,0,user_3429,Engagement / Growth,2025-09-05T03:00:00+00:00,7700000000003000009
wow,en,0,user_1262,Engagement / Growth,2025-09-05T20:00:00+00:00,7700000000003000009
you ate this,en,1,user_3257,Engagement / Growth,2025-09-02T18:00:00+00:00,7700000000003000009
❤️❤️❤️,en,0,user_5734,Engagement / Growth,2025-09-05T12:00:00+00:00,7700000000003000009
amazing moves 🤩😭,en,2,user_4156,Engagement / Growth,2025-09-08T17:00:00+00:00,7700000000003000010
tutorial for this choreo please 🔥❤️,en,0,user_2551,Engagement / Growth,2025-09-08T05:00:00+00:00,7700000000003000010
you ate this,en,0,user_2903,Engagement / Growth,2025-09-09T00:00:00+00:00,7700000000003000010
teach me this dance,en,2,user_6668,Engagement / Growth,2025-09-09T16:00:00+00:00,7700000000003000010
🔥🔥🔥,en,0,user_1519,Engagement / Growth,2025-09-09T01:00:00+00:00,7700000000003000010
video is too short make it longer 😭🔥,en,0,user_4969,Engagement / Growth,2025-09-06T08:00:00+00:00,7700000000003000010
omg ❤️,en,8,user_7999,Engagement / Growth,2025-09-08T19:00:00+00:00,7700000000003000010
tutorial for this choreo please 🤩💯,en,0,user_8035,Engagement / Growth,2025-09-06T09:00:00+00:00,7700000000003000010
the rhythm is unreal,en,3,user_5236,Engagement / Growth,2025-09-08T08:00:00+00:00,7700000000003000010
teach me this dance,en,0,user_3911,Engagement / Growth,2025-09-07T16:00:00+00:00,7700000000003000010
amazing moves,en,6,user_7272,Engagement / Growth,2025-09-06T19:00:00+00:00,7700000000003000010
omg ✨,en,3,user_4358,Engagement / Growth,2025-09-06T04:00:00+00:00,7700000000003000010
tutorial for this choreo please 👏😭,en,0,user_7714,Engagement / Growth,2025-09-09T22:00:00+00:00,7700000000003000010
no way,en,1,user_8517,Engagement / Growth,2025-09-08T21:00:00+00:00,7700000000003000010
amazing moves,en,0,user_7422,Engagement / Growth,2025-09-09T14:00:00+00:00,7700000000003000010
amazing moves,en,10,user_7556,Engagement / Growth,2025-09-08T06:00:00+00:00,7700000000003000010
so talented,en,30,user_8240,Engagement / Growth,2025-09-06T20:00:00+00:00,7700000000003000010
amazing moves,en,3,user_5807,Engagement / Growth,2025-09-08T05:00:00+00:00,7700000000003000010
the audio is a bit low on this one,en,0,user_4402,Engagement / Growth,2025-09-08T13:00:00+00:00,7700000000003000010
😍😍,en,14,user_9360,Engagement / Growth,2025-09-07T23:00:00+00:00,7700000000003000010
what song is this,en,0,user_6033,Engagement / Growth,2025-09-09T07:00:00+00:00,7700000000003000011
do a slow breakdown of the steps,en,5,user_2423,Engagement / Growth,2025-09-11T21:00:00+00:00,7700000000003000011
amazing moves,en,2,user_3680,Engagement / Growth,2025-09-09T20:00:00+00:00,7700000000003000011
love 🙌❤️,en,0,user_2440,Engagement / Growth,2025-09-09T22:00:00+00:00,7700000000003000011
😭❤️,en,3,user_2315,Engagement / Growth,2025-09-08T16:00:00+00:00,7700000000003000011
goals ❤️❤️,en,2,user_9199,Engagement / Growth,2025-09-10T20:00:00+00:00,7700000000003000011
energy is unmatched 👏😭,en,0,user_7638,Engagement / Growth,2025-09-10T17:00:00+00:00,7700000000003000011
yes 😂,en,16,user_2492,Engagement / Growth,2025-09-10T04:00:00+00:00,7700000000003000011
so talented 🔥💯,en,0,user_1480,Engagement / Growth,2025-09-08T21:00:00+00:00,7700000000003000011
east african pride 🔥🤩,en,0,user_2646,Engagement / Growth,2025-09-08T16:00:00+00:00,7700000000003000011
kenya to the world,en,0,user_1957,Engagement / Growth,2025-09-11T20:00:00+00:00,7700000000003000011
fire 👏👏,en,1,user_2313,Engagement / Growth,2025-09-09T02:00:00+00:00,7700000000003000011
east african pride,en,0,user_8779,Engagement / Growth,2025-09-08T12:00:00+00:00,7700000000003000011
😭❤️,en,3,user_8645,Engagement / Growth,2025-09-08T15:00:00+00:00,7700000000003000011
east african pride,en,0,user_7356,Engagement / Growth,2025-09-11T12:00:00+00:00,7700000000003000011
so talented,en,1,user_9312,Engagement / Growth,2025-09-08T20:00:00+00:00,7700000000003000011
obsessed,en,3,user_6384,Engagement / Growth,2025-09-09T10:00:00+00:00,7700000000003000011
👏👏,en,0,user_2955,Engagement / Growth,2025-09-11T20:00:00+00:00,7700000000003000012
video is too short make it longer,en,2,user_9562,Engagement / Growth,2025-09-10T03:00:00+00:00,7700000000003000012
same,en,0,user_1921,Engagement / Growth,2025-09-14T00:00:00+00:00,7700000000003000012
lol,en,0,user_1450,Engagement / Growth,2025-09-13T20:00:00+00:00,7700000000003000012
east african pride,en,0,user_3533,Engagement / Growth,2025-09-12T23:00:00+00:00,7700000000003000012
energy is unmatched,en,3,user_7294,Engagement / Growth,2025-09-10T17:00:00+00:00,7700000000003000012
the audio is a bit low on this one,en,0,user_4714,Engagement / Growth,2025-09-11T09:00:00+00:00,7700000000003000012
do a slow breakdown of the steps,en,0,user_1114,Engagement / Growth,2025-09-10T06:00:00+00:00,7700000000003000012
you ate this 💯😭,en,12,user_1241,Engagement / Growth,2025-09-11T00:00:00+00:00,7700000000003000012
energy is unmatched,en,0,user_3211,Engagement / Growth,2025-09-10T22:00:00+00:00,7700000000003000012
the rhythm is unreal ✨,en,0,user_7298,Engagement / Growth,2025-09-11T04:00:00+00:00,7700000000003000012
amazing moves,en,2,user_7527,Engagement / Growth,2025-09-13T06:00:00+00:00,7700000000003000012
camera is shaky here,en,2,user_2086,Engagement / Growth,2025-09-13T14:00:00+00:00,7700000000003000012
east african pride 🙌🤩,en,4,user_6273,Engagement / Growth,2025-09-12T08:00:00+00:00,7700000000003000012
